Grid ID 2019,Easting,Northing,Zone,Borough,co2_Accidental Fires,co2_Agriculture,co2_Aviation,co2_Biomass,co2_Commercial Cooking,co2_Construction,co2_Forestry,co2_Gas Leakage,co2_Heat and Power Generation,co2_Industrial Processes,co2_Machinery,co2_Rail,co2_Resuspension,co2_River,co2_Road Transport,co2_Waste,nox,pm10,pm2.5,nox_hotspot
99,505500,198500,Non GLA,Non GLA,0.0,7.92760549083618,0.0,0.0,0.0,0.0,0.0,0.00035,395.9300618880901,0.0,0.235344793268058,0.0,0.0,0.0,13907.52063349309,0.0,27.592099662414956,5.1569040121733165,1.1856786375855504,1
100,506500,198500,Non GLA,Non GLA,0.0,5.73712845322628,0.0,0.0,0.0,0.0,0.0,0.05938,374.3235575179019,0.892216257,3.17718193307202,0.0,0.0,0.0,18048.07005795531,0.0,35.90459872280661,6.883557807769695,1.7354232423087934,1
101,507500,198500,Non GLA,Non GLA,0.0,5.11126038326483,0.0,0.0,0.0,0.0,0.0,0.00013,374.32384249098817,0.0,0.470693774836614,0.0,0.0,0.0,989.381007654509,0.0,3.1513209110830998,0.5514294557523407,0.23898531014178323,0
102,508500,198500,Non GLA,Non GLA,0.0,7.61467369514528,0.0,0.0,0.0,0.0,0.0,0.00911,867.0962386050742,0.0,0.588362402000195,0.0,0.0,6.32565,724.5772763004416,0.0,3.446733049620924,0.6846886770878263,0.4635180101492877,0
103,509500,198500,Non GLA,Non GLA,0.0,0.938802851372117,0.0,0.0,0.0,0.0,0.0,0.30757,5612.656589550106,0.585450596,10.355258858105,392.9788616,0.0,0.2214,2672.907368488118,0.0,12.513683349280015,1.7854261485768572,1.0103375671600308,0
104,510500,198500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45904,9179.193925054586,3.040015485,8.35481094329447,461.44343819999995,0.0,0.0,2833.832472335208,0.0,15.108847939964358,2.6889091756255774,1.8480575857537984,0
105,511500,198500,Non GLA,Non GLA,0.0,0.104311344993575,0.0,0.0,0.0,0.0,0.0,0.60777,9215.134169495373,48.27164512,7.76644351533368,1.783507498,0.0,0.0,1545.3560156353296,0.0,11.645239320849258,2.438059324550796,1.958444411158283,0
106,512500,198500,Non GLA,Non GLA,0.0,5.00690873105443,0.0,0.0,0.0,0.0,0.0,0.06473,2650.067564929725,0.704602606,3.05948398780495,0.0,0.0,0.0,12728.582222409386,0.0,33.170935136032114,5.1736970513996985,2.0093948211447454,1
107,513500,198500,Non GLA,Non GLA,0.0,7.71904550096409,0.0,0.0,0.0,0.0,0.0,0.00388,1258.069158880876,0.113157123,0.588366590300693,0.0,0.0,0.0,2913.5203531454035,0.0,9.436078520045994,1.4615340670378856,0.5577797320048671,0
108,514500,198500,Non GLA,Non GLA,0.0,8.8664717887533,0.0,0.0,0.0,0.0,0.0,0.01147,1274.328696951508,0.0,1.6474277930981,0.0,0.0,0.0,2065.863686711695,0.0,7.50366093225272,1.3437123694739679,0.5908358573840118,0
109,515500,198500,Non GLA,Non GLA,0.0,7.71904550096409,0.0,0.0,0.0,0.0,0.0,0.09113,1810.7999891786721,0.214996998,3.05950827994784,0.0,0.0,0.0,311.5404253104453,0.0,3.470953994676826,0.36035442242994253,0.24716817980562572,0
110,516500,198500,Non GLA,Non GLA,0.0,7.09312070232711,0.0,0.0,0.0,0.0,0.0,0.02962,1822.673204239546,0.0,2.2357767925367,0.0,0.0,0.0,659.6007476172042,0.0,4.00946907208097,0.5773867714299258,0.3566216140042356,0
111,538500,198500,Non GLA,Non GLA,0.0,7.40605249801801,0.0,0.0,0.0,0.0,0.0,0.06854,682.041570700408,6.70517622,1.88275918380456,0.0,0.0,0.0,1131.163999709168,0.0,3.9656678631002285,0.7730090915179395,0.4126597698585222,0
112,539500,198500,Non GLA,Non GLA,0.0,9.49233985871475,0.0,0.0,0.0,0.0,0.0,0.00143,487.2327414405039,0.0,0.82371389654905,0.0,0.0,0.0,420.09384878201564,0.0,2.077595557345217,0.31242609939618127,0.16950851068724673,0
113,540500,198500,Non GLA,Non GLA,0.0,5.52850576323913,0.0,0.0,0.0,0.0,0.0,0.04946,560.9924202766609,5.598982871,1.6474277930981,0.0,0.0,0.0,435.29502507519703,0.0,2.0161245552469325,0.35902770823836516,0.21198916219768327,0
114,541500,198500,Non GLA,Non GLA,0.0,0.417242394254536,0.0,0.0,0.0,0.0,0.0,0.02317,744.7842581947216,0.0,0.235344793268058,0.0,0.0,0.0,440.6507761808191,0.0,1.795323325141854,0.29211792618100685,0.1467559323911637,0
115,542500,198500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,862.0993492431717,0.0,0.117673653124178,0.0,0.0,0.0,1704.7428855466937,0.0,4.903849913419431,1.0549330661011482,0.44875253337718335,0
116,543500,198500,Non GLA,Non GLA,0.0,2.71209720912278,0.0,0.0,0.0,0.0,0.0,0.04654,832.5936913296458,0.0,2.00044791481053,0.0,0.0,0.0,202.87724010337092,0.0,1.4647586279232607,0.2634804700519547,0.1953742555619659,0
117,544500,198500,Non GLA,Non GLA,0.0,6.36299726961767,0.0,0.0,0.0,0.0,0.0,0.04909,1480.1740084680089,0.7396695,1.6474277930981,0.0,0.0,0.0,418.86778210741585,0.0,2.087555203531297,0.4036608689681669,0.27908392104303653,0
118,545500,198500,Non GLA,Non GLA,0.0,6.78018890663621,0.0,0.0,0.0,0.0,0.0,0.11243,1825.3317876778895,0.0,3.88319118307321,0.0,0.0,0.0,649.6787779316827,0.0,2.5462948310024904,0.5503948707116255,0.32974603346274456,0
119,546500,198500,Non GLA,Non GLA,0.0,7.40611146598337,0.0,0.0,0.0,0.0,0.0,0.00183,173.0156877777648,0.0,1.17673401826149,0.0,0.0,0.0,7621.047340764659,0.0,18.529497942647584,2.569412045368009,0.7453482918619021,0
120,547500,198500,Non GLA,Non GLA,0.0,10.0138973301126,0.0,0.0,0.0,0.0,0.0,0.00042,86.46087875598896,0.0,0.235346468588257,0.0,0.0,0.0,220.5034065507629,0.0,1.1832511587854064,0.17138370618044502,0.09456068208697038,0
121,548500,198500,Non GLA,Non GLA,0.0,8.55353700734263,0.0,0.0,0.0,0.0,0.0,0.00052,101.35512627876665,0.0,0.470693774836614,0.0,0.0,0.0,3370.752142905442,0.0,6.421675890802043,1.3929108767932101,0.3039705301741322,0
122,549500,198500,Non GLA,Non GLA,0.0,8.86640087790889,0.0624625299972067,0.0,0.0,0.0,0.0,0.0002,100.65295357430506,0.0,0.235344793268058,0.0,0.0,0.0,17063.615373214565,0.0,31.357151851158577,6.677469957340608,1.296418471935245,1
123,550500,198500,Non GLA,Non GLA,0.0,9.2837171687276,1.65551740639372,0.0,0.0,0.0,0.0,0.00014,87.27687885000691,0.0,0.117673653124178,0.0,0.0,0.0,2041.7763197620068,0.0,4.41008764193999,0.8485756568774896,0.19932083269721437,0
124,504500,197500,Non GLA,Non GLA,0.0,6.67602535477099,0.0,0.0,0.0,0.0,0.0,0.00133,744.8091106943738,0.0,0.47070047611741,0.0,0.0,0.0,16398.086156859415,0.0,32.406906676052145,6.6128106184259,1.6168508822197536,1
125,505500,197500,Non GLA,Non GLA,0.0,7.71906117599286,0.0,0.0,0.0,0.0,0.0,0.00234,450.5171804480062,0.0,0.588368265620892,0.0,0.0,0.0,293.8601685999471,0.0,1.7229192345425417,0.22762949878586825,0.12777440937465412,0
126,506500,197500,Non GLA,Non GLA,0.0,7.61484089545211,0.0,0.0,0.0,0.0,0.0,0.01789,374.32726334407954,0.0,0.588374966901688,0.0,0.0,0.0,864.2931349117175,0.0,2.8822375280556725,0.5297227666032691,0.24542576338884228,0
127,507500,197500,Non GLA,Non GLA,0.0,3.85957723986775,0.0,0.0,0.0,0.0,0.0,0.00037,374.32730077666093,0.0,0.117675328444377,0.0,0.0,0.0,55.813144899125625,0.0,0.9978490672266579,0.09464000775958553,0.06656930565861717,0
128,508500,197500,Non GLA,Non GLA,0.0,4.17246574262207,0.0,0.0,0.0,0.0,0.0,0.0,1409.044394836038,0.0,0.0,0.0,0.0,5.1004,18.922383545667373,0.0,2.6095061392733796,0.2386243609715387,0.21003445834674642,0
129,509500,197500,Non GLA,Non GLA,0.0,2.08625750349909,0.0,0.0,0.0,0.0,0.0,0.28512,5962.792611402192,0.0,8.70795252572134,0.0,0.0,0.0,995.8771235711309,0.0,6.361545836596609,1.2217755611945862,0.9231134730527251,0
130,510500,197500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50481,8902.366935263311,10.18089482,6.23677732967021,531.7979606,0.0,0.0,4326.864756370164,0.0,19.580206668328824,3.149894679011418,1.9654117514922864,0
131,511500,197500,Non GLA,Non GLA,0.0,1.5646933142318,0.0,0.0,0.0,0.0,0.0,0.25634,5431.036034499732,11.01682046,3.29490081984157,320.4486872,0.0,0.0,3616.71153830895,0.0,15.828882945709966,2.3127113879259755,1.301973066258276,0
132,512500,197500,Non GLA,Non GLA,0.0,3.8595309612114,0.0,0.0,0.0,0.0,0.0,0.19103,3921.6253675602943,0.595773065,6.23670194026125,0.0,0.0,0.0,1359.566177118288,0.0,6.331305469304681,0.9850807478929475,0.6183740625231683,0
133,513500,197500,Non GLA,Non GLA,0.0,4.79839278054887,0.0,0.0,0.0,0.0,0.0,0.18282,1792.4415263739659,0.049120321,2.82420118138426,0.0,0.0,0.0,11315.5590962035,0.0,29.15403123272813,4.5485616801041395,1.6492560542633607,1
134,514500,197500,Non GLA,Non GLA,0.0,6.36308609478068,0.0,0.0,0.0,0.0,0.0,0.0235,1325.2537447343889,0.0,2.47117603371123,0.0,0.0,0.0,4128.284449233603,0.0,12.437478744709484,1.5781567420733955,0.5841094062461394,0
135,515500,197500,Non GLA,Non GLA,0.0,7.82346657115902,0.0,0.0,0.0,0.0,0.0,0.09382,1300.1850938610721,0.0,2.58885052449551,0.0,0.0,0.0,85.6922657047845,0.0,2.9070738048313602,0.2576075061238813,0.21010240508213507,0
136,516500,197500,Non GLA,Non GLA,0.0,9.70098270231031,3.38879455520826,0.0,0.0,0.0,0.0,0.0095,1096.150459182145,0.0,0.235347306248357,0.0,0.0,0.0,59.2377403779123,0.0,2.7434021137282163,0.20382540922756892,0.16608797842508594,0
137,538500,197500,Non GLA,Non GLA,0.0,7.09319161317152,0.0,0.0,0.0,0.0,0.0,0.05275,730.0457012201113,11.31797299,2.11812491857511,0.0,0.0,0.0,1082.0159472817977,0.0,3.997342090828972,0.7117179895636654,0.34871360640206667,0
138,539500,197500,Non GLA,Non GLA,0.0,6.0501475812203,0.0,0.0,0.0,0.0,0.0,0.01317,511.31881320317126,0.0,1.76512573836516,0.0,0.0,0.0,113.84999293793443,0.0,1.2004816503113964,0.13767618333111523,0.09387858510194146,0
139,540500,197500,Non GLA,Non GLA,0.0,3.54663797987744,0.0,0.0,0.0,0.0,0.0,0.02014,539.7777355258962,0.0,1.29442526224775,0.0,0.0,0.0,666.8217664890693,0.0,2.359329226870278,0.4237874736838091,0.20243117047049472,0
140,541500,197500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,874.7530680853441,0.0,0.0,0.0,0.0,0.0,907.083769695324,0.0,2.9182257778592713,0.5950293876652292,0.296272258217008,0
141,542500,197500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14522,1936.1840077830227,0.0,4.00095111518764,0.0,0.0,0.0,407.95771958879703,0.0,2.256224546430146,0.4626093506077998,0.32639440242739953,0
142,543500,197500,Non GLA,Non GLA,0.0,1.5646933142318,0.0,0.0,0.0,0.0,0.0,0.27887,6257.642893665465,0.82421087,8.70795252572134,0.0,0.0,0.0,2361.029803361458,0.0,8.468712104504897,1.9822787100290746,1.1939693345872255,0
143,544500,197500,Non GLA,Non GLA,0.0,5.63289622980647,0.0,0.0,0.0,0.0,0.0,0.16662,3536.178092583763,0.0,5.06002655820674,0.0,0.0,0.0,371.21738328689844,0.0,3.3004160637710447,0.8064641595872047,0.6487887122732031,0
144,545500,197500,Non GLA,Non GLA,0.0,8.34493148524413,0.0,0.0,0.0,0.0,0.0,0.00694,620.3824521664246,0.0,0.353020959372535,0.0,0.0,0.0,5914.400118928734,0.0,15.061965215204477,2.014568668269161,0.6313099959874546,0
145,546500,197500,Non GLA,Non GLA,0.0,9.38815988539083,0.0,0.0,0.0,0.0,0.0,0.0023,345.6198187959058,0.0,0.588374966901688,0.0,0.0,0.0,2114.205418324084,0.0,5.691361902473922,0.8852720596546563,0.3206047201809503,0
146,547500,197500,Non GLA,Non GLA,0.0,7.61484089545211,0.0,0.0,0.0,0.0,0.0,0.00894,447.35417854710715,0.025124728,0.353025147673033,0.0,0.0,0.0,604.5826284627412,0.0,2.141401642209042,0.32779871321526255,0.17828363287304697,0
147,548500,197500,Non GLA,Non GLA,0.0,9.28384704753737,0.0,0.0,0.0,0.0,0.0,0.00166,159.3588837251925,22.54918771,0.588374966901688,0.0,0.0,0.0,564.5849587880227,0.0,2.641038693585572,0.3515368511543415,0.2109256871880658,0
148,549500,197500,Non GLA,Non GLA,0.0,9.80529404730389,21.6513256898931,0.0,0.0,0.0,0.0,0.00185,163.62302186925479,0.0,0.588368265620892,0.0,0.0,0.0,570.3906029678807,0.0,2.0131620728279365,0.3066856954278677,0.16448529236795972,0
149,550500,197500,Non GLA,Non GLA,0.0,8.86659569612354,0.0,0.0,0.0,0.0,0.0,0.00253,123.18769791657147,0.0,0.588374966901688,0.0,0.0,0.0,14604.491001043814,0.0,27.602834486883552,5.734672562946043,1.1924812600591943,1
150,551500,197500,Non GLA,Non GLA,0.0,9.90972482108806,0.0,0.0,0.0,0.0,0.0,0.002,145.8091231811827,0.0,0.117675328444377,0.0,0.0,0.0,14757.892795934844,0.0,27.517937898339206,5.770604841975341,1.139288242448814,0
151,552500,197500,Non GLA,Non GLA,0.0,10.0140376589415,0.0,0.0,0.0,0.0,0.0,0.00026,231.4061648303865,0.0,0.235349819228655,0.0,0.0,0.0,338.6334048882242,0.0,1.5365403481393467,0.24963704618855828,0.13067364515392935,0
152,503500,196500,Non GLA,Non GLA,0.0,3.12934258909708,0.0,0.0,0.0,0.0,0.0,0.08424,2615.396529450917,0.0,4.00089499196097,0.0,0.0,0.0,286.72698892572146,0.0,2.3906202261711793,0.4013216806615927,0.3041718196959536,0
153,504500,196500,Non GLA,Non GLA,0.0,1.46036032276993,0.0,0.0,0.0,0.0,0.0,0.1287,2546.1657495644977,0.175447758,7.53109704674542,0.0,0.0,0.0,16732.30493521871,0.0,34.06898654632107,7.293821492970457,2.005246928788585,1
154,505500,196500,Non GLA,Non GLA,0.0,4.69397693536353,0.0,0.0,0.0,0.0,0.0,0.113,2137.9736084945134,0.0,5.29525994268156,0.0,0.0,0.0,288.8506715002507,0.0,2.5578629470421164,0.3662533678889353,0.2685958867808433,0
155,506500,196500,Non GLA,Non GLA,0.0,8.8664717887533,0.0,0.0,0.0,0.0,0.0,0.01068,973.8049423333865,0.0,0.941387549673228,0.0,0.0,0.0,774.772067097776,0.0,3.1070099373796136,0.5118961740057182,0.2792684796339155,0
156,507500,196500,Non GLA,Non GLA,0.0,4.27676887688629,0.0,0.0,0.0,0.0,0.0,0.16571,3112.15095792201,2.622168808,6.23668937535976,0.0,0.0,0.0,750.6117865751676,0.0,3.618599440931883,0.9444898093516466,0.7058010128736303,0
157,508500,196500,Non GLA,Non GLA,0.0,2.92069675978175,0.0,0.0,0.0,0.0,0.0,0.18298,3754.436044161569,0.361950316,4.4715527474133,0.0,0.0,5.00483,520.4752180214122,0.0,3.674111052150483,0.8499425584699435,0.6680418243589729,0
158,509500,196500,Non GLA,Non GLA,0.0,1.66898301275708,0.0,0.0,0.0,0.0,0.0,0.29061,5943.831243769245,3.914587898,6.70738315019638,0.0,0.0,0.0,1454.5249862004616,0.0,8.023128212078605,1.2264905790914653,0.7964596859740902,0
159,510500,196500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71918,12400.697689330173,1.947483483,4.9422825416342,0.0,0.0,0.0,5625.128720447328,0.0,23.766938588530916,4.126818310577984,2.5405899344258196,0
160,511500,196500,Non GLA,Non GLA,0.0,0.834491506378542,0.0,0.0,0.0,0.0,0.0,0.41135,8004.950060450055,5.109216273,4.58926241992176,768.4268602,0.0,0.0,6587.797838113656,0.0,28.22626855612913,4.18611959584636,2.1557556559451876,1
161,512500,196500,Non GLA,Non GLA,0.0,5.2155299281817,0.0,0.0,0.0,0.0,0.0,0.17696,3551.206642998823,1.833349428,4.70689837834146,0.0,0.0,0.0,2122.4021275842206,0.0,8.135589445598407,1.4138563480368056,0.7434232070484456,0
162,513500,196500,Non GLA,Non GLA,0.0,8.8664717887533,11.4208019382328,0.0,0.0,0.0,0.0,0.06294,2824.114983040665,0.181264908,1.6474277930981,0.0,0.0,0.0,560.9466151737698,0.0,4.403011518194212,0.5771745701712575,0.3938065731119541,0
163,514500,196500,Non GLA,Non GLA,0.0,5.52850576323913,18.079805960302,0.0,0.0,0.0,0.0,0.02825,1617.5164090823453,0.0,3.17718193307202,0.0,0.0,0.0,8738.094788792781,0.0,23.311296915661213,3.1358533333847403,1.0976131044713258,0
164,515500,196500,Non GLA,Non GLA,0.0,7.09317743100264,574.358428520776,0.0,0.0,0.0,0.0,0.00038,1151.8892439893284,0.0,0.353020121712436,0.0,0.0,0.0,34.54174030172246,0.0,3.7469040975187764,0.27218589339694893,0.2392871981521455,0
165,516500,196500,Non GLA,Non GLA,0.0,7.09312070232711,116.568630749174,0.0,0.0,0.0,0.0,0.07339,1142.7976413541999,0.015737408,2.00043199926864,0.0,0.0,0.0,402.571992395301,0.0,3.541616480333464,0.4066602298754376,0.2709621518016997,0
166,541500,196500,Non GLA,Non GLA,0.0,0.730174189945438,0.0,0.0,0.0,0.0,0.0,0.06706,2042.720342206654,0.0,1.64741439053651,0.0,0.0,0.0,1392.7022162453507,0.0,4.427559246389459,1.031075983633868,0.574091449734779,0
167,542500,196500,Non GLA,Non GLA,0.0,0.312934034980725,0.0,0.0,0.0,0.0,0.0,0.49809,6574.702237504663,2.596602491,8.94317753359517,0.0,0.0,0.0,1647.0641067522397,0.0,6.851444265116423,1.8630808033082649,1.3438123174560797,0
168,543500,196500,Non GLA,Non GLA,0.0,0.730180161384967,0.0,0.0,0.0,0.0,0.0,0.32658,5827.209588918071,0.396246246,10.2375852049808,0.0,0.0,0.0,1248.1335177911922,0.0,5.5701118196055965,1.4843093977752928,1.0743658952965485,0
169,544500,196500,Non GLA,Non GLA,0.0,2.29485182914848,0.0,0.0,0.0,0.0,0.0,0.23375,3242.084676476915,12.17489607,6.0013429067715,0.0,0.0,0.0,3446.548341873027,0.0,10.822237745829183,1.811221826866226,0.889289801680821,0
170,545500,196500,Non GLA,Non GLA,0.0,9.07502207503615,0.0,0.0,0.0,0.0,0.0,0.00114,534.5959835365818,0.0,0.117672815464079,0.0,0.0,0.0,6289.329473259915,0.0,15.960389827666411,2.2682141150226403,0.7214243119917049,0
171,546500,196500,Non GLA,Non GLA,0.0,7.09317743100264,0.0,0.0,0.0,0.0,0.0,0.11067,1245.0399668221996,0.453970035,3.64787487024853,0.0,0.0,0.0,1455.0013709905115,0.0,4.469013023918894,1.042819454336125,0.5611377648679562,0
172,547500,196500,Non GLA,Non GLA,0.0,8.03198028237476,0.0,0.0,0.0,0.0,0.0,0.02168,526.3666886837302,0.0,0.706040243424871,0.0,0.0,0.0,74.78274158169373,0.0,0.9160026420513389,0.14628809660934283,0.11395372085314884,0
173,548500,196500,Non GLA,Non GLA,0.0,8.8664717887533,2.08288270752565,0.0,0.0,0.0,0.0,0.08062,198.5965624857318,0.0,0.353020121712436,0.0,0.0,0.0,52.501209307897646,0.0,0.8407482562235696,0.1249061220808103,0.09868346034256809,0
174,549500,196500,Non GLA,Non GLA,0.0,10.2224386592361,2.6964255073988,0.0,0.0,0.0,0.0,0.00127,152.3946834471791,0.469138017,0.235344793268058,0.0,0.0,0.0,260.5993856811385,0.0,1.326670261825125,0.20652798607762238,0.12171695323801611,0
175,550500,196500,Non GLA,Non GLA,0.0,10.0138973301126,0.0,0.0,0.0,0.0,0.0,0.00343,137.1263231077745,0.703706919,0.588366590300693,0.0,0.0,0.0,343.3862251431862,0.0,1.5149213298734265,0.279383619635373,0.1704167559069811,0
176,551500,196500,Non GLA,Non GLA,0.0,6.57161995960482,0.0,0.0,0.0,0.0,0.0,0.00276,196.64016238409982,0.0,0.353020121712436,0.0,0.0,0.0,68.90888516591251,0.0,0.7068424039450282,0.1313184062366618,0.09895316378040514,0
177,552500,196500,Non GLA,Non GLA,0.0,9.49233985871475,0.0,0.0,0.0,0.0,0.0,0.00078,232.0627512081231,0.0,0.235346468588257,0.0,0.0,0.0,17734.37786455207,0.0,32.9852789841477,6.949127723250667,1.3845583478703032,1
178,553500,196500,Non GLA,Non GLA,0.0,10.2224386592361,0.0,0.0,0.0,0.0,0.0,0.00036,232.06084829777961,0.0,0.117672815464079,0.0,0.0,0.0,1749.8972440459931,0.0,4.090404478284553,0.7908476338739457,0.22941728660837576,0
179,503500,195500,Non GLA,Non GLA,0.0,5.11133129410924,0.0,0.0,0.0,0.0,0.0,0.05333,2667.89469495857,0.274245615,2.23582537682247,97.87221849299999,0.0,0.0,9827.496594634667,0.0,21.010363927946173,4.0409010586382665,1.2236117378378586,0
180,504500,195500,Non GLA,Non GLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22774,4358.572922057993,0.0,9.76702796874044,102.516256725,0.0,0.0,3707.3628484508026,0.0,10.047066898736434,1.985735049159717,0.8706043942212223,0
181,505500,195500,Non GLA,Non GLA,0.0,3.23366065196012,0.0,0.0,0.0,0.0,0.0,0.10464,2712.386386102951,0.457452659,7.53111212462722,23.423069966,0.0,0.0,1700.270246075815,0.0,5.836765226537436,1.2782354526529276,0.5610191881155322,0
182,506500,195500,Non GLA,Non GLA,0.0,5.84152190551339,0.0,0.0,0.0,0.0,0.0,0.10757,1903.493535962894,0.082261588,4.47165159130505,0.0,0.0,0.0,1175.4523342472712,0.0,4.482897967622111,0.9690517163576622,0.5561314119009668,0
183,507500,195500,Non GLA,Non GLA,0.0,0.208625675706915,0.0,0.0,0.0,0.0,0.0,0.36764,6060.880277138376,1.42823629,10.8261034117595,0.0,0.0,0.53623,1652.8919702015137,0.0,6.673495864901362,1.7051251198170314,1.229667075158107,0
184,508500,195500,Non GLA,Non GLA,0.0,0.73018165424485,4.20765188420607,0.0,0.0,0.0,0.0,0.28312,3857.019114011232,294.263734363636,8.59017500274482,0.0,0.0,6.90312,1715.2400536882947,0.0,11.351555475276744,1.9574160163475207,1.3862999910106322,0
185,509500,195500,Non GLA,Non GLA,0.0,0.938816287111059,16.8264632392066,0.0,0.0,0.0,0.0,0.3678,6708.556672011098,34.78097227,6.47212714889887,0.0,0.0,0.0,1640.1506445727819,0.0,10.678487586300625,1.5754217687573666,1.0490548364082342,0
186,510500,195500,Non GLA,Non GLA,0.0,0.938816287111059,16.8264632392064,0.0,0.0,0.0,0.0,0.58109,11579.143211309412,2.793682992,5.64840152510843,0.0,0.0,0.0,1967.8360685708558,0.0,15.941265771674711,2.1602413409618544,1.5966106070793493,0
187,511500,195500,Non GLA,Non GLA,0.0,0.625877027120745,16.8264649218616,0.0,0.0,0.0,0.0,0.33333,6884.511604845715,8.060022431,5.29537637743539,665.7099969999999,0.0,0.0,5580.779390997353,0.0,24.028014776375603,3.5997917166097637,1.895385054507754,0
188,512500,195500,Non GLA,Non GLA,0.0,3.96384230620497,16.826325262511,0.0,0.0,0.0,0.0,0.32505,6164.108297906919,0.951490382,6.47204924650961,0.0,0.0,0.0,1650.8305181753392,0.0,8.144078981021172,1.724147908919838,1.1792303710529954,0
189,513500,195500,Non GLA,Non GLA,0.0,1.66900615208526,10.1069694370159,0.0,0.0,0.0,0.0,0.4275,7132.696623190926,2.341550654,8.70795252572134,0.0,0.0,0.0,1156.2854259089268,0.0,7.19372196006394,1.480805039860073,1.0827847185497588,0
190,514500,195500,Non GLA,Non GLA,0.0,4.06820291557467,4.33002944016611,0.0,0.0,0.0,0.0,0.23367,3920.384711356512,3.915245548,6.70747696812752,0.0,0.0,0.0,3366.512185514422,0.0,11.173938554166114,1.7426080488215208,0.9257497999181571,0
191,515500,195500,Non GLA,Non GLA,0.0,4.69407994269541,0.0,0.0,0.0,0.0,0.0,0.01777,1584.851375912786,8.072894769,1.52977591913651,0.0,0.0,0.0,9215.397730177823,0.0,24.06253452617093,3.2820634148007257,1.1256115018810475,0
192,516500,195500,Non GLA,Non GLA,0.0,4.48540052403273,0.0,0.0,0.0,0.0,0.0,0.90424,1266.3433744280005,441.8482906,1.76510479686268,0.0,0.0,0.0,4493.24912680768,0.0,23.842150606306863,3.4840163654272738,2.261782004757314,0
193,541500,195500,Non GLA,Non GLA,0.0,1.25173987207261,0.0,0.0,0.0,0.0,0.0,0.19729,3722.15814030147,1.148463697,6.82507020588215,0.0,0.0,0.0,1221.1000492574055,0.0,4.639261939454631,0.9304837873019927,0.5662180192077465,0
194,542500,195500,Non GLA,Non GLA,0.0,1.14744196281797,0.0,0.0,0.0,0.0,0.0,0.34941,5548.633055450405,14.5160359,9.64935347795616,0.0,0.0,0.0,1497.9637078126439,0.0,6.29387429660989,1.6303812327587137,1.1326021647927789,0
195,543500,195500,Non GLA,Non GLA,0.0,5.11133129410924,0.0,0.0,0.0,0.0,0.0,0.19395,3556.772620530508,11.2722182,4.58932691974943,0.0,0.0,0.0,2735.879778340809,0.0,8.427432887900554,1.6168554026857247,0.8427873376169763,0
196,544500,195500,Non GLA,Non GLA,0.0,6.25877325692722,0.0,0.0,0.0,0.0,0.0,0.16548,718.6103111453037,0.0,0.823725623790443,0.0,0.0,0.0,9440.24498051731,0.0,22.974102488427228,3.774043695159232,1.2650614496221466,0
197,545500,195500,Non GLA,Non GLA,0.0,9.70098270231031,0.0,0.0,0.0,0.0,0.0,0.00017,408.137723347018,0.0,0.470694612496713,0.0,0.0,0.0,1332.790220738876,0.0,4.183999497235573,0.8120708784856416,0.34752988434225013,0
198,546500,195500,Non GLA,Non GLA,0.0,9.90972482108806,0.0,0.0,0.0,0.0,0.0,0.0019,413.5531698587382,0.0,0.353025147673033,0.0,0.0,0.0,632.9151507770579,0.0,2.31092889424605,0.46425016710667816,0.22027717914406078,0
199,547500,195500,Non GLA,Non GLA,0.0,7.92777940901248,0.957309867978805,0.0,0.0,0.0,0.0,0.00337,265.808260142913,0.0,1.17675077146348,0.0,0.0,0.0,197.7460713425313,0.0,1.1027100578543403,0.19783720617649247,0.120805276459282,0
200,548500,195500,Non GLA,Non GLA,0.0,9.90972482108806,0.992771610346306,0.0,0.0,0.0,0.0,0.00187,193.5772850365245,0.0,0.353025147673033,0.0,0.0,0.0,24.528489014681753,0.0,0.8711055188266491,0.10502304112285975,0.08729723331884887,0
201,549500,195500,Non GLA,Non GLA,0.0,10.3268522651316,0.0,0.0,0.0,0.0,0.0,0.0004,166.28420572972237,0.0,0.117673653124178,0.0,0.0,0.0,149.65588011761108,0.0,1.0751590858728743,0.1524448962118963,0.09976795730538562,0
202,550500,195500,Non GLA,Non GLA,0.0,9.90972482108806,0.0,0.0,0.0,0.0,0.0,0.01201,242.59106167690453,0.98261789,0.47070047611741,0.0,0.0,0.0,385.99811508303816,0.0,1.7214621545678848,0.2630117677691148,0.14461515706828648,0
203,551500,195500,Non GLA,Non GLA,0.0,9.49247272324429,0.0,0.0,0.0,0.0,0.0,0.01042,138.32681345351006,0.0,1.0590754430191,0.0,0.0,0.0,79.6206255826932,0.0,0.8419230748649636,0.12864891043771046,0.09468115059663525,0
