Grid ID 2019,Easting,Northing,Borough,Zone,share_Accidental Fires,share_Agriculture,share_Aviation,share_Biomass,share_Commercial Cooking,share_Construction,share_Forestry,share_Gas Leakage,share_Heat and Power Generation,share_Industrial Processes,share_Machinery,share_Rail,share_Resuspension,share_River,share_Road Transport,share_Waste,nox,pm10,pm2.5,co2,cluster,cluster_name
1794,543500,189500,Redbridge,Outer,0.0010172806665105,0.0020657127656783,0.0003964694224708,0.0,0.0,0.014649321860781,0.0,0.0,0.4217151940719616,0.0010940284956863,0.0081687166739719,0.0,0.0,0.0,0.5506386924663925,0.0002545835765468,9.636695974162558,2.221604998812397,1.5956282832237412,11944.467180867654,2,Road Transport-dominated
1795,545500,189500,Redbridge,Outer,0.0002760696616328,0.0518493848123062,0.0,0.0,0.0,0.0,0.0,0.0,0.5474312382366398,0.0024539525478471,0.0082094287448973,0.0,0.0,0.0,0.3896513858675511,0.0001285401291255,2.6895385592480703,0.4951704084238068,0.3725765993842159,2756.01752258271,1,Heat and Power Generation-dominated
1796,547500,189500,Redbridge,Outer,0.0006695927563218,0.0081629402960574,0.0,0.0,0.0,0.0040287581288765,0.0,0.0,0.1424091875033725,0.0034835902449089,0.0022610879709164,0.0,0.0,0.0,0.8389494398473213,3.5403252224883225e-05,6.588256765714956,1.478780031738686,0.6783697724022536,3370.8829095713063,2,Road Transport-dominated
1797,547500,189500,Barking and Dagenham,Outer,0.0014065684792168,0.005536153331922,0.0,0.0,0.0,0.0199860656544162,0.0,0.0,0.3935206104065611,0.0031096607423324,0.0014567541299993,0.0,0.0,0.0,0.574908426829255,7.576042629692791e-05,5.326793619157135,1.087498049194508,0.6543252324470483,4160.789195984145,2,Road Transport-dominated
1798,549500,189500,Havering,Outer,0.0002477718149686,0.0172341481111771,0.0,0.0,0.0,0.0096095429878859,0.0,0.0,0.1727069912131199,0.0005105088670355,0.0030251669251562,0.0,0.0,0.0,0.7965914701228711,7.439995778521155e-05,11.0787419478958,2.494395569466456,1.2465037209771508,7454.459401136245,2,Road Transport-dominated
1799,549500,189500,Barking and Dagenham,Outer,0.0,0.0096845837390314,0.0,0.0,0.0,0.0,0.0,0.0,0.9553718998656066,0.0010955255057915,0.0006285585471842,0.0,0.0,0.0,0.0332095906465636,9.841695822451149e-06,0.4998578281427746,0.0494857428221539,0.0392728860750982,272.3455758154129,1,Heat and Power Generation-dominated
1800,551500,189500,Havering,Outer,0.0004215812563079,0.0002343023863932,0.0,0.0,0.0,0.0228863787810428,0.0,0.0,0.2377734770169485,0.0007158120060173,0.0037708986359455,0.0,0.0,0.0,0.733987913609789,0.0002096363075555,20.87551183045791,4.397465035629254,2.186454190796265,14373.53238849186,2,Road Transport-dominated
1801,553500,189500,Havering,Outer,0.0006090403616519,0.0007230060978458,0.0,0.0,0.0,0.0,0.0,0.0,0.2289747676995838,0.0017782043075834,0.0057139109138185,0.066191260951115,0.0,0.0,0.6958232383098794,0.0001865713585218,14.28066274032926,2.569641512141504,1.5301015628140302,11478.867181632804,2,Road Transport-dominated
1802,503500,188500,Non GLA,Non GLA,0.0,0.0353676199493649,0.0276440960828237,0.0,0.0,0.0,0.0,0.0,0.4549371209492463,0.0,0.0133610365628955,0.0,0.0,0.0,0.46848092440187,0.0002092020537995,2.4428723589049564,0.4781579492312842,0.3049893208938374,2584.266191781842,1,Heat and Power Generation-dominated
1803,505500,188500,Hillingdon,Outer,0.0,0.0150339997677387,0.0,0.0,0.0,0.0,0.0,0.0,0.719735012017098,0.0162791420252084,0.0016288912881318,0.0,0.0,0.0054481772963468,0.2415230456930678,0.0003517319124082,7.072089967746675,0.788300285772784,0.5100104371128927,2805.34979890928,1,Heat and Power Generation-dominated
1804,507500,188500,Hillingdon,Outer,0.0003514527028918,0.0272031716027643,0.0,0.0,0.0,0.0,0.0,0.0,0.8065005532304289,0.0007684975045774,0.0021016352821632,0.0,0.0,0.0,0.1630417830761822,3.290660099189402e-05,6.394886087108687,2.565761063872993,0.6498651011576286,2386.2036976580434,1,Heat and Power Generation-dominated
1805,555500,188500,Havering,Outer,0.0002029419559069,0.0265484344180418,0.0,0.0,0.0,0.0065721577515956,0.0,0.0,0.4374604522808426,0.0028523964430974,0.0072816067580732,0.0,0.0,0.0,0.5187344479314522,0.0003475624609901,4.482431967316596,1.1624421895379995,0.6269755312092927,3730.299794403757,1,Heat and Power Generation-dominated
1806,557500,188500,Havering,Outer,6.181835782459332e-05,0.0061537165148107,0.0,0.0,0.0,0.0180187735599598,0.0,0.0,0.1303523545461726,0.000623143283827,0.0041561040288315,0.0,0.0,0.0,0.8404249406027742,0.0002091491057993,12.010995214509077,2.0560556815688065,0.8865461968601867,7287.508384849234,2,Road Transport-dominated
1807,559500,188500,Non GLA,Non GLA,0.0,0.2309867969832914,0.0,0.0,0.0,0.0,0.0,0.0,0.5400978708477607,0.0,0.0053542405732869,0.0,0.0,0.0,0.2234772569670448,8.383462861602407e-05,1.4343473801149027,0.1697837497716887,0.1181479335868141,653.7536733186006,1,Heat and Power Generation-dominated
1808,509500,187500,Hillingdon,Outer,0.000403404640256,0.0003073134441381,0.0,0.0,0.0,0.1137172856607919,0.0,0.0,0.3311016438480793,0.0038149810331354,0.003961471068798,0.0,0.0,0.0,0.5463338452352171,0.0003600550695839,21.809923896689742,7.631088560177186,3.455348825370705,14028.45004841574,2,Road Transport-dominated
1809,511500,187500,Hillingdon,Outer,0.0001558288193876,0.0007192995206183,0.0,0.0,0.0,0.0973022708920472,0.0,0.0,0.4537940209474859,0.0061539113275852,0.0046744685962305,0.0,0.0,0.0,0.4365827167628286,0.0006174831338163,12.834596372221672,2.6608088935441963,1.9659785852394285,9800.98630001678,2,Road Transport-dominated
1810,511500,187500,Harrow,Outer,0.0,0.0033887812672879,0.0,0.0,0.0,0.0,0.0,0.0,0.3541844199449462,0.0169927928822018,0.002753255916268,0.0,0.0,0.0,0.6226376405276505,4.310946164548362e-05,0.9914447917296676,0.224748539199494,0.1601743537670069,1062.3573443097252,2,Road Transport-dominated
1811,513500,187500,Harrow,Outer,0.0011716672491861,0.0012837152381867,0.0,0.0,0.0,0.0597689008700523,0.0,0.0,0.3149496374690349,0.0044928361245634,0.0081130517293971,0.0,0.0,0.0,0.6100589051897092,0.0001612861298701,10.531103447401389,2.4570777214897594,1.7113666014665403,11441.339772578036,2,Road Transport-dominated
1812,515500,187500,Harrow,Outer,0.0003387080211141,0.0076657620122396,0.0155347071607491,0.0,0.0,0.0214456899894081,0.0,0.0,0.3662040389953571,0.0035612082149679,0.0035669438710478,0.00839053953286,0.0,0.0,0.5727058797577251,0.0005865224445309,11.034577769093778,2.114838440415354,1.2621388170339691,7836.6875938404,2,Road Transport-dominated
1813,517500,187500,Brent,Outer,0.0002096040280955,0.002863031115428,0.0013453807811019,0.0,0.0,0.0,0.0,0.0,0.4751918098073927,0.0019891850637338,0.0059375929324529,0.2811919625173811,0.0,0.0,0.2310751726098833,0.0001962611445306,13.09612236435234,1.749421662747095,1.3938011558427386,10814.486217031448,1,Heat and Power Generation-dominated
1814,519500,187500,Brent,Outer,0.0004967914067088,0.0075392481502898,0.0,0.0,0.0,0.0203910289633413,0.0,0.0,0.3973959234236616,0.0,0.0026661026568622,0.0,0.0,0.0,0.5714691605751685,4.174482396761058e-05,10.442008315656343,2.0914612122190666,1.144662933483321,7267.657517473626,2,Road Transport-dominated
1815,521500,187500,Barnet,Outer,0.0001383083610166,0.0072544229507774,0.0,0.0,0.0,0.0900446274138993,0.0,0.0,0.5674905774876842,0.0282243287776413,0.0020120779036097,0.0,0.0,0.0,0.3044207461566081,0.0004149109487631,3.5789593366705934,0.369988821836034,0.2415454060842077,2271.825080213352,1,Heat and Power Generation-dominated
1816,521500,187500,Brent,Outer,0.0,0.0047767341530353,0.0,0.0,0.0,0.0,0.0,0.0,0.6208864990988122,0.0257490843984843,0.0010856488852903,0.0,0.0,0.0,0.3474850347689817,1.6998695396168765e-05,2.320491520215649,0.8054619183627373,0.7036020097246042,2084.666519126622,1,Heat and Power Generation-dominated
1817,523500,187500,Barnet,Outer,8.782235266664709e-05,0.000248305709974,0.0,0.0,0.0,0.0,0.0,0.0,0.0441344118011278,0.0578983913791068,0.0003132908638826,0.0,0.0,0.0,0.8969477192216966,0.0003700586715452,17.051467588031446,3.7264175949763616,1.3222990726075796,7191.325319815272,2,Road Transport-dominated
1818,541500,187500,Redbridge,Outer,0.0,0.0039094806789484,0.0,0.0,0.0,0.0,0.0,0.0,0.0073545338211454,0.0,5.281274729023453e-05,0.0,0.0,0.0,0.9886823457837156,8.26968900412241e-07,0.7878777178743113,0.2049115320492499,0.0650503679404518,342.65912678766745,2,Road Transport-dominated
1819,543500,187500,Redbridge,Outer,0.0006354222408451,0.0053035261445931,0.0,0.0,0.0,0.0626501772798251,0.0,0.0,0.3383723188038526,0.0008131809307021,0.0014612965190866,0.0,0.0,0.0,0.5907304064879553,3.367159313996442e-05,11.168084072210828,2.177919682631666,1.1590300532659823,10161.254006384945,2,Road Transport-dominated
1820,545500,187500,Redbridge,Outer,0.00078913182307,0.0001834981215962,0.0,0.0,0.0,0.1262219947225328,0.0,0.0,0.3337712512859545,0.0026689507114282,0.0004575626777044,0.0491647855812005,0.0,0.0,0.4867214062799149,2.141879659824336e-05,16.78426799273046,5.417461543816881,2.3441363688568937,16818.224189221317,2,Road Transport-dominated
1821,547500,187500,Barking and Dagenham,Outer,0.0006997774899308,0.0003319571582047,0.0,0.0,0.0,0.0142411981581712,0.0,0.0,0.3496092013095976,0.0049642709857091,0.0001621195694169,0.0274056601983614,0.0,0.0,0.6025832767253829,2.5384052248475145e-06,9.277949195881895,1.7825159541493651,1.098909882412714,6959.700765502585,2,Road Transport-dominated
1822,547500,187500,Redbridge,Outer,0.0013161973912475,0.0003738243502575,0.0,0.0,0.0,0.0402129091111602,0.0,0.0,0.2895273769057512,0.0070417330942411,0.0002896654562929,0.0732514399907128,0.0,0.0,0.5879589493850664,2.790431527009596e-05,8.238847059887359,1.5960552657518372,0.9577725986239504,6640.729924286088,2,Road Transport-dominated
1823,549500,187500,Havering,Outer,0.0013825370798553,0.0082711228352397,0.0,0.0,0.0,0.0096218833419644,0.0,0.0,0.2908217830558628,0.0094506954390818,0.0021585073813456,0.171233337179653,0.0,0.0,0.5053485303695175,0.0017116033174794,4.880520094771029,0.8192331384096729,0.5039656871236636,3036.179609712609,2,Road Transport-dominated
1824,549500,187500,Barking and Dagenham,Outer,0.0007921481665727,0.0042510754672861,0.0,0.0,0.0,0.0,0.0,0.0,0.5706665035276105,0.0071484003379732,0.0009752777118491,0.0,0.0,0.0,0.4161513242525815,1.527053612674335e-05,3.85436037397592,0.6333475350454734,0.3919739818683294,2847.582147775032,1,Heat and Power Generation-dominated
1825,551500,187500,Barking and Dagenham,Outer,0.0016579221455968,0.0023436691260787,0.0,0.0,0.0,0.0,0.0,0.0,0.6430035370003538,0.0159634529602998,0.0007672828438549,0.0,0.0,0.0,0.3362521221066898,1.2013817125846936e-05,1.357120420868709,0.3039289377548111,0.2453692025714525,1421.127374962958,1,Heat and Power Generation-dominated
1826,551500,187500,Havering,Outer,0.0007795586780809,0.0002587866515237,0.0,0.0,0.0,0.039277986301573,0.0,0.0,0.1507860627285929,0.0050065020795309,0.0012022830051024,0.0,0.0,0.0,0.802383321069721,0.0003054994858748,21.619859390958418,10.175689941467448,2.666397698353726,13028.60788490037,2,Road Transport-dominated
1827,553500,187500,Havering,Outer,0.0006126079928931,0.0009655817907476,0.0,0.0,0.0,0.0293688192672221,0.0,0.0,0.213621065192211,0.0025692475210561,0.0042533767710188,0.0001558715218101,0.0,0.0,0.7483162467950528,0.0001371831479879,14.44471686587232,4.657299024503839,2.07408161512958,11035.692986683767,2,Road Transport-dominated
1828,503500,186500,Non GLA,Non GLA,0.0,0.0202848413917614,0.0,0.0,0.0,0.0,0.0,0.0,0.1041873436587573,0.0005680357420665,0.0028702767345618,0.0,0.0,0.0,0.8720445607694582,4.494170339442987e-05,8.695963359680704,1.954857762532644,0.8276655608965985,4246.360611324227,2,Road Transport-dominated
1829,505500,186500,Non GLA,Non GLA,0.0,0.0337947288182696,0.0,0.0,0.0,0.0,0.0,0.0,0.7339624959788561,0.0,0.0005444293044448,0.0,0.0,0.0098872292364881,0.2218025921833548,8.524478586476366e-06,0.1820530258727318,0.034717642939931,0.0229638982207339,106.26084629814127,1,Heat and Power Generation-dominated
1830,505500,186500,Hillingdon,Outer,0.0,0.0137695394922053,0.0,0.0,0.0,0.0,0.0,0.0,0.956104373489108,0.0,0.0004222252464041,0.0,0.0,0.0131163630798587,0.0165808876594837,6.611032940283262e-06,4.5248823655344665,0.3533882300678616,0.3086158624268805,1866.547867283368,1,Heat and Power Generation-dominated
1831,507500,186500,Hillingdon,Outer,0.0002658153332757,0.0008451318389489,0.0,0.0,0.0,0.0315857381682988,0.0,0.0,0.5015970737743477,0.0045539711264703,0.0072291429989937,0.0092451131145957,0.0,0.0,0.4442368040916264,0.0004412095534424,12.217128184368253,2.205154320823306,1.3895114278311498,8539.788415665636,1,Heat and Power Generation-dominated
1832,555500,186500,Havering,Outer,0.0003086255951605,0.0027849697395954,0.0,0.0,0.0,0.0364259552083819,0.0,0.0,0.2851122814980412,0.0022555130723288,0.0062043868253613,0.0060040159517179,0.0,0.0,0.6607580179096487,0.000146234199764,10.05732854236038,3.3562281977083104,2.441409390925633,8855.739587407954,2,Road Transport-dominated
1833,557500,186500,Havering,Outer,5.796523823811801e-05,0.0540512521009746,0.0,0.0,0.0,0.0070360669988806,0.0,0.0,0.3141313417476507,0.0066175717967774,0.0069698304405383,0.0117665487303119,0.0,0.0,0.5992161957350897,0.0001532272115386,4.269800444592044,1.0000374452677987,0.6396286912782919,3154.4588288613118,2,Road Transport-dominated
1834,559500,186500,Havering,Outer,0.0,0.0864305630106403,0.0,0.0,0.0,0.0,0.0,0.0,0.198880696431889,0.0,0.0031930575767851,0.0,0.0,0.0,0.7114456873019717,4.999567871385848e-05,3.6078017087745087,0.7722002159019857,0.3132865926043729,1329.8792852281022,2,Road Transport-dominated
1835,509500,185500,Hillingdon,Outer,0.0,0.0140442321221832,0.0307550807084127,0.0,0.0,0.0169501703443379,0.0,0.0,0.8463628889059552,0.0004600537183647,0.0035153679811557,0.0014713563098199,0.0,0.0,0.0863858076158855,5.504229388483365e-05,6.2808600053723005,0.5956067128893844,0.4769497974899879,2830.3880187744985,1,Heat and Power Generation-dominated
1836,511500,185500,Hillingdon,Outer,0.0005002036572955,0.0016811610765672,0.0098049603040978,0.0,0.0,0.0367016784342777,0.0,0.0,0.4010110601628303,0.0111228578172152,0.0031298529928643,0.1340895239422771,0.0,0.0,0.4017933231174464,0.0001653784951283,17.48287896830153,2.8932077452046494,1.978830657938009,10091.5010296291,1,Heat and Power Generation-dominated
1837,513500,185500,Ealing,Outer,0.0011418675307063,0.0006123490016079,0.0,0.0,0.0,0.0644367813332587,0.0,0.0,0.223183291040328,0.0027839747962529,0.0014778834294184,0.0837500300369419,0.0,0.0,0.6225906826984071,2.314013307840512e-05,8.802005690921384,1.6279700722605357,0.7991030379480173,5898.02260787992,2,Road Transport-dominated
1838,513500,185500,Harrow,Outer,0.0008081709469392,0.0010761363508442,0.0,0.0,0.0,0.0020021418521007,0.0,0.0,0.2789797353517409,0.0047749886749339,0.0038137594212026,0.1608401574175307,0.0,0.0,0.5475667908180252,0.0001381191666824,7.721138731393974,2.0167118409391684,1.4064125469311095,7400.769642337458,2,Road Transport-dominated
1839,515500,185500,Brent,Outer,0.0,0.0017130267561324,0.0,0.0,0.0,0.0144881573495221,0.0,0.0,0.4627061828840241,0.0010367813429193,0.000987248849179,0.2717176676236993,0.0,0.0,0.2471666648280212,0.000184270366502,3.0600656750502675,0.4556807817408489,0.3356688612019226,2769.409364777066,1,Heat and Power Generation-dominated
1840,515500,185500,Ealing,Outer,0.0007782613433443,0.0013779247598521,0.0,0.0,0.0,0.0569347147994148,0.0,0.0,0.2696632597948541,0.0007251684625932,0.0014601749132787,0.0,0.0,0.0,0.6690376330640398,2.2862862622800822e-05,9.251391016108398,2.2206597928047147,1.0897747894751113,6904.019189567792,2,Road Transport-dominated
1841,515500,185500,Harrow,Outer,0.0005564493783563,0.0011282062253071,0.0,0.0,0.0,0.0008115139024747,0.0,0.0,0.212167101004404,0.0006934863522472,0.0007782011067584,0.2176797588340581,0.0,0.0,0.5661730984192133,1.2184777180601273e-05,5.391325997814279,0.9727826331224227,0.5176144582659448,3676.114173149576,2,Road Transport-dominated
1842,517500,185500,Brent,Outer,0.0005976063399034,0.0025876473145864,0.0,0.0,0.0,0.0240101653289398,0.0,0.0,0.3506279491959631,0.0007255374238989,0.0039874298262393,0.2582191150397054,0.0,0.0,0.3590839852319283,0.0001605642988349,15.889598000400143,2.681573098682026,1.7123955510134294,12811.291663491227,1,Heat and Power Generation-dominated
1843,519500,185500,Brent,Outer,0.0004861248344468,0.0002556457866927,0.0,0.0,0.0,0.1991788092437347,0.0,0.0,0.5411034659988425,0.0068926989566948,0.0009153907854863,0.0756585537221924,0.0,0.0,0.175233005484773,0.0002763051871364,26.21754557037176,41.81029533219902,8.905776490909886,16312.6807567632,1,Heat and Power Generation-dominated
1844,521500,185500,Brent,Outer,2.6868479916197637e-05,0.0002891532825478,0.0,0.0,0.0,0.0,0.0,0.0,0.0623255351345009,0.0232457662850318,0.0002057620530097,0.0393953815110107,0.0,0.0,0.8743327511323694,0.0001787821216132,11.285510177779036,2.703868554181332,0.9288521119991228,5122.907117276538,2,Road Transport-dominated
1845,543500,185500,Redbridge,Outer,0.0014953581592456,0.0004085667037378,0.0,0.0,0.0,0.0257398775449461,0.0,0.0,0.3599213472856928,0.009542136066721,0.0003217557986502,0.0,0.0,0.0,0.602451502906412,0.0001194555345941,11.059707937728463,2.217533934137972,1.2515953854151811,9955.532673802823,2,Road Transport-dominated
1846,545500,185500,Redbridge,Outer,0.0018708671520574,0.0012730243763838,0.0,0.0,0.0,0.0,0.0,0.0,0.3666977238001399,0.0016342335357782,0.0007570351046103,0.0,0.0,0.0,0.62775146608792,1.564994311006878e-05,7.816319834555768,1.9028026356775,1.2550951003701862,8793.091592315996,2,Road Transport-dominated
1847,545500,185500,Barking and Dagenham,Outer,0.0004381741602726,0.0007868907918894,0.0,0.0,0.0,0.0671062179031645,0.0,0.0,0.3613177617781447,0.0010135330621256,0.0002123336318122,0.0,0.0,0.0,0.5691217640295716,3.324643019235296e-06,5.69978840935339,6.005344324985206,1.1582158420702606,4796.458532393574,2,Road Transport-dominated
1848,547500,185500,Barking and Dagenham,Outer,0.0007466027712442,0.0019517621328999,0.0,0.0,0.0,0.0435073953815922,0.0,0.0,0.3135594456126107,0.0005520321492512,0.0009451523528423,0.0,0.0,2.3073373977210765e-06,0.6387079735747886,2.732868737293192e-05,18.282377237791117,7.6797296796663534,2.9499147864111035,13713.250805790478,2,Road Transport-dominated
1849,549500,185500,Barking and Dagenham,Outer,0.001145990945075,0.0003739920598343,0.0,0.0,0.0,0.0019626144199514,0.0,0.0,0.4705357041736536,0.0334956429232803,0.003816927279481,0.0,0.0,0.0,0.4881859002064425,0.0004832279922816,13.07820106642989,3.2484298020458526,2.483129420374832,10805.542146396212,1,Heat and Power Generation-dominated
1850,551500,185500,Havering,Outer,0.0001857835884417,0.003139721995148,0.0,0.0,0.0,0.0051451770219944,0.0,0.0,0.087653134360459,0.1091166071580518,0.000143514748095,0.0035044585356604,0.0,0.0,0.7911093554845311,2.247107618089992e-06,5.328780697495259,1.137984714931987,0.5022900511397264,2495.481503350483,2,Road Transport-dominated
1851,551500,185500,Barking and Dagenham,Outer,0.0002038361105225,0.0122487930481058,0.0,0.0,0.0,0.0,0.0,0.0,0.6604664065643523,0.2784475754335562,0.0006388374580017,0.0105661792997798,0.0,0.0,0.0369590171982544,0.0004693548874271,3.642632299529684,0.4057178081831614,0.3780953663524613,1199.478643282658,1,Heat and Power Generation-dominated
