TOID,nox,pm10,pm25,co2
osgb4000000031149291,0.12457149603668,0.021614170610520348,0.01059179891370554,54.7092739872067
osgb4000000031149292,0.124612916013067,0.02171333769775999,0.010639176615153161,54.643995090057
osgb4000000031149399,0.0679564576411957,0.010118940287171984,0.005041176261410876,28.4944035071122
osgb4000000031149506,0.227162018707529,0.02884551553217891,0.01427071273573883,78.4673453422936
osgb4000000031149529,0.0193801868952745,0.0025997926525396344,0.001296240159413176,7.91216879436203
osgb4000000031149530,0.0189825030748689,0.002194449708697592,0.0010969123739884101,7.33501044266932
osgb4000000031149532,0.0174780745358477,0.0028328752910083427,0.001391864251510464,7.48222010435165
osgb4000000031149533,0.0131230558338331,0.002194562658139444,0.001073005826885895,5.36392741614493
osgb4000000031149644,0.34719530825626,0.046762769534267105,0.02331921866213403,142.189468514452
osgb4000000031149645,0.000461495487906467,6.340897275869782e-05,3.226280107546395e-05,0.248097557812514
osgb4000000031149646,0.000490432541717782,6.767627738051074e-05,3.446008125314101e-05,0.2650111893414
osgb4000000031149647,0.12768510783698,0.015376551878038639,0.00751504071924506,63.6803740613387
osgb4000000031149852,4.29570594452283,0.6819070858378947,0.3334885020792844,1697.34666117287
osgb4000000031149853,0.266980737419207,0.02965369533688445,0.01478209094298431,110.542970914493
osgb4000000031149855,0.0444625554422574,0.0048524985400762895,0.00240438266631303,18.1903621640703
osgb4000000031149857,0.0233573370248206,0.0025523683400117373,0.0012808930905968629,9.80269874187254
osgb4000000031149858,0.023886148815502,0.002718673566765081,0.00136087194370799,11.5302417304349
osgb4000000031149859,0.185696130664163,0.02312414998273566,0.01134103390301995,75.1659799838991
osgb4000000031149863,0.0397142137129619,0.006040932896166161,0.0029463468808683816,18.3539571391167
osgb4000000031149864,0.0212570193288015,0.002936698475628441,0.001474243860573449,9.25744518696205
osgb4000000031149867,0.0171431626393663,0.002268668707672383,0.001129158305412074,8.02387398359656
osgb4000000031149868,0.0779101389070827,0.005505004875298855,0.002787386126688597,41.1758683701589
osgb4000000031149869,0.0203572601021328,0.0029500039198398957,0.001448349142979569,9.67033521863152
osgb4000000031149897,0.0113530302183501,0.0015684431584826629,0.000787369801919035,4.94425174699344
osgb4000000031149947,0.0,0.0,0.0,0.0
osgb4000000031149988,0.0062579239562075,0.0011160596050703304,0.0005507535940714357,2.82626523837058
osgb4000000031150045,0.0542891015968973,0.009320268515828671,0.00460289713625282,23.5606779488456
osgb4000000031150046,0.819651059010334,0.1407164188492711,0.0694940494734745,355.716599901819
osgb4000000031150048,0.142138242652309,0.018946216662245018,0.00958578011036905,66.3569030031748
osgb4000000031150049,0.088081019231134,0.01327913365242015,0.0065595454108103995,39.6220157649865
osgb4000000031150237,0.0165213715321607,0.0024872729153750444,0.0012087353614538279,7.53814221121397
osgb4000000031150238,0.0119743346525965,0.0017670820101202461,0.0008611236359722521,5.49016607885313
osgb4000000031150239,0.00347463909626863,0.000442157545518451,0.00021706555418520338,1.81179966393749
osgb4000000031150240,0.00570911621325866,0.0007460810088036025,0.000367568707933573,2.81306598706135
osgb4000000031150241,0.0131910355426896,0.0012138526481526228,0.000613662502138894,5.18224147098846
osgb4000000031150242,0.0180826341630183,0.002085436543625572,0.001044196663008257,6.88658804030383
osgb4000000031150565,0.0565103118550079,0.008634069932187247,0.004263594861297353,25.1964643036423
osgb4000000031150665,0.480882209082294,0.06231978425822561,0.03110587558911896,196.873524052989
osgb4000000031150666,0.519151916520218,0.052536019410409904,0.02666216830894201,206.720816573583
